InstitutionID,SecurityTicker,SharesHeld,ReportDate
04BG6B-E,AMGN,250,20080331
04BG6B-E,ZBH,80,20071231
04BG6B-E,ZBH,90,20080331
04BG6B-E,ZBH,150,20080630
04BG6B-E,ZBH,110,20080930
04BG6B-E,ZBH,215,20081231
04BG6B-E,ZBH,165,20090331
04BG6B-E,ZBH,108,20090630
04BG6B-E,EYE,450,20070630
04BG6B-E,EYE,460,20070930
04BG6B-E,EYE,500,20071231
04BG6B-E,EYE,510,20080331
04BG6B-E,EYE,510,20080630
04BG6B-E,EYE,400,20080930
04BG6B-E,HAR,130,20070630
04BG6B-E,MDT,640,20070630
04BG6B-E,MDT,660,20070930
04BG6B-E,MDT,690,20071231
04BG6B-E,MDT,510,20080331
04BG6B-E,MDT,410,20080630
04BG6B-E,MDT,290,20080930
04BG6B-E,MDT,582,20081231
04BG6B-E,MDT,576,20090331
04BG6B-E,MDT,476,20090630
04BG6B-E,MDT,454,20090930
04BG6B-E,MDT,408,20091231
04BG6B-E,HPQ,278,20081231
04BG6B-E,HPQ,218,20090331
04BG6B-E,HPQ,211,20090630
04BG6B-E,HPQ,211,20090930
04BG6B-E,HPQ,283,20091231
04BG6B-E,WFT,100,20070630
04BG6B-E,WFT,120,20070930
04BG6B-E,WFT,120,20071231
04BG6B-E,WFT,130,20080331
04BG6B-E,WFT,360,20080630
04BG6B-E,WFT,440,20080930
04BG6B-E,ACN,710,20081231
04BG6B-E,ACN,560,20090331
04BG6B-E,ACN,742,20090630
04BG6B-E,ACN,769,20090930
04BG6B-E,ACN,688,20091231
04BG6B-E,JNPR,300,20070630
04BG6B-E,JNPR,170,20070930
04BG6B-E,JNPR,180,20071231
04BG6B-E,JNPR,180,20080331
04BG6B-E,JNPR,320,20080630
04BG6B-E,JNPR,320,20080930
04BG6B-E,NKE,340,20070630
04BG6B-E,NKE,263,20070930
04BG6B-E,NKE,283,20071231
04BG6B-E,NKE,293,20080331
04BG6B-E,NKE,273,20080630
04BG6B-E,NKE,283,20080930
04BG6B-E,NKE,218,20081231
04BG6B-E,NKE,208,20090331
04BG6B-E,NKE,206,20090630
04BG6B-E,NKE,313,20090930
04BG6B-E,NKE,280,20091231
04BG6B-E,NE,210,20070630
04BG6B-E,NE,310,20070930
04BG6B-E,NE,180,20071231
04BG6B-E,NE,190,20080331
04BG6B-E,NE,190,20080630
04BG6B-E,NE,260,20080930
04BG6B-E,NE,280,20081231
04BG6B-E,NE,220,20090331
04BG6B-E,NE,180,20090630
04BG6B-E,NE,180,20090930
04BG6B-E,TGT,400,20070630
04BG6B-E,TGT,367,20070930
04BG6B-E,TGT,287,20071231
04BG6B-E,TGT,102,20090331
04BG6B-E,TGT,82,20090630
04BG6B-E,TGT,82,20090930
04BG6B-E,TGT,129,20091231
04BG6B-E,HOT,162,20090930
04BG6B-E,HOT,162,20091231
04BG6B-E,DTV.XX1,230,20090331
04BG6B-E,DTV.XX1,190,20090630
04BG6B-E,DTV.XX1,190,20090930
04BG6B-E,DTV.XX1,179,20091231
04BG6B-E,SPLS,640,20070630
04BG6B-E,SPLS,905,20070930
04BG6B-E,SPLS,965,20071231
04BG6B-E,SPLS,575,20080331
04BG6B-E,SPLS,535,20080630
04BG6B-E,SPLS,555,20080930
04BG6B-E,SPLS,695,20081231
04BG6B-E,SPLS,545,20090331
04BG6B-E,SPLS,341,20090630
04BG6B-E,SPLS,321,20090930
04BG6B-E,SPLS,321,20091231
04BG6B-E,GOOGL,50,20070630
04BG6B-E,GOOGL,50,20070930
04BG6B-E,GOOGL,60,20071231
04BG6B-E,GOOGL,70,20080331
04BG6B-E,GOOGL,60,20080630
04BG6B-E,GOOGL,60,20080930
04BG6B-E,GOOGL,69,20081231
04BG6B-E,GOOGL,50,20090331
04BG6B-E,GOOGL,40,20090630
04BG6B-E,GOOGL,44,20090930
04BG6B-E,GOOGL,40,20091231
04BG6B-E,CELG,180,20070630
04BG6B-E,CELG,180,20070930
04BG6B-E,CELG,190,20071231
04BG6B-E,CELG,190,20080331
04BG6B-E,LH,60,20090930
04BG6B-E,LH,60,20091231
04BG6B-E,WYE,380,20070630
04BG6B-E,WYE,470,20070930
04BG6B-E,WYE,500,20071231
04BG6B-E,WYE,520,20080331
04BG6B-E,WYE,490,20080630
04BG6B-E,WYE,400,20080930
04BG6B-E,WYE,128,20081231
04CF41-E,DLM,47,20090630
04CF41-E,DLM,17,20090930
04CF41-E,DLM,14,20100630
04CF41-E,DLM,38,20100930
04CF41-E,ABBN,200,20061231
04CF41-E,ABBN,230,20070630
04CF41-E,ABBN,153,20071231
04CF41-E,ABBN,63,20080630
04CF41-E,ABBN,68,20081231
04CF41-E,ABBN,74,20090331
04CF41-E,ABBN,77,20090630
04CF41-E,ABBN,76,20090930
04CF41-E,ABBN,39,20100331
04CF41-E,ABBN,49,20100630
04CF41-E,ABBN,76,20100930
04CF41-E,HCR,1,20070630
04CF41-E,RCII,8,20061231
04CF41-E,RCII,16,20090630
04CF41-E,RCII,13,20100331
04CF41-E,RCII,14,20100630
04CF41-E,RCII,14,20100930
04CF41-E,BJ,14,20090630
04CF41-E,BOKF,1,20080630
04CF41-E,BOKF,1,20081231
04CF41-E,BOKF,1,20090331
04CF41-E,BOKF,1,20090630
04CF41-E,BOKF,1,20090930
04CF41-E,BOKF,1,20100331
04CF41-E,BOKF,1,20100630
04CF41-E,BOKF,1,20100930
04CF41-E,ALOY,2,20070630
04CF41-E,ALOY,7,20071231
04CF41-E,ALOY,3,20090630
04CF41-E,ALOY,3,20090930
04CF41-E,ALOY,3,20100331
04CF41-E,RPT,10,20070630
04CF41-E,RPT,10,20071231
04CF41-E,RPT,4,20081231
04CF41-E,RPT,4,20090331
04CF41-E,RPT,1,20090630
04CF41-E,RPT,5,20090930
04CF41-E,RPT,6,20100331
04CF41-E,RPT,6,20100630
04CF41-E,RPT,6,20100930
04CF41-E,4307,9,20061231
04CF41-E,DRCO,2,20081231
04CF41-E,DRCO,2,20090331
04CF41-E,DRCO,2,20090630
04CF41-E,DRCO,3,20090930
04CF41-E,DRCO,2,20100331
04CF41-E,DRCO,2,20100630
04CF41-E,DRCO,2,20100930
04CF41-E,2330,1244,20061231
04CF41-E,2330,1666,20070630
04CF41-E,2330,1550,20071231
04CF41-E,2330,858,20080630
04CF41-E,2330,504,20081231
04CF41-E,2330,510,20090331
04CF41-E,2330,533,20090630
04CF41-E,2330,649,20090930
04CF41-E,2330,883,20100331
04CF41-E,2330,885,20100630
04CF41-E,MFLO,5,20071231
04CF41-E,XOXO,3,20061231
04CF41-E,ALNC,2,20071231
04CF41-E,ALNC,1,20080630
04CF41-E,ALNC,1,20081231
04CF41-E,SGY,4,20080630
04CF41-E,FFFD,1,20071231
04CF41-E,FFFD,1,20080630
04CF41-E,CCF,4,20061231
04CF41-E,CCF,9,20070630
04CF41-E,CCF,8,20071231
04CF41-E,CCF,2,20100930
04CF41-E,5471,30,20061231
04CF41-E,5471,225,20070630
04CF41-E,5471,214,20071231
04CF41-E,5471,74,20080630
04CF41-E,REGN,11,20090930
04CF41-E,8253,56,20061231
04CF41-E,8253,59,20070630
04CF41-E,8848,31,20071231
04CF41-E,8848,19,20080630
04CF41-E,ESBK,2,20061231
04CF41-E,KBANK.R,12,20090930
04CF41-E,8184,45,20061231
04CF41-E,8184,50,20070630
04CF41-E,8184,30,20071231
04CF41-E,8184,19,20080630
04CF41-E,8184,12,20081231
04CF41-E,8184,20,20090331
04CF41-E,8184,20,20090630
04CF41-E,8184,18,20090930
04CF41-E,8184,26,20100331
04CF41-E,8184,37,20100630
04CF41-E,PVSA,2,20061231
04CF41-E,PVSA,2,20070630
04CF41-E,PVSA,2,20071231
04CF41-E,PVSA,1,20080630
04CF41-E,PVSA,1,20081231
04CF41-E,PVSA,2,20090331
04CF41-E,ZEUS,2,20080630
04CF41-E,SCHW,164,20090331
04CF41-E,SCHW,165,20090630
04CF41-E,SCHW,127,20090930
04CF41-E,SCHW,126,20100331
04CF41-E,SCHW,257,20100630
04CF41-E,SCHW,246,20100930
04CF41-E,HRC,2,20061231
04CF41-E,HRC,2,20070630
04CF41-E,HRC,7,20100630
04CF41-E,HRC,7,20100930
04CF41-E,PTSI,2,20061231
04CF41-E,SIG,2,20081231
04CF41-E,FPH,177,20071231
04CF41-E,FPH,79,20080630
04CF41-E,FPH,30,20081231
04CF41-E,FPH,8,20090331
04CF41-E,FL,35,20100331
04CF41-E,FL,35,20100630
04CF41-E,FL,35,20100930
04CF41-E,DCO,3,20090930
04CF41-E,DCO,3,20100331
04CF41-E,DCO,2,20100630
04CF41-E,DCO,2,20100930
04CF41-E,VOE,6,20100331
04CF41-E,VOE,6,20100630
04CF41-E,FSP,1,20061231
04CF41-E,NTY,5,20061231
04CF41-E,NTY,12,20090331
04CF41-E,NTY,3,20090930
04CF41-E,DD,125,20061231
04CF41-E,DD,102,20070630
04CF41-E,DD,100,20071231
04CF41-E,DD,53,20080630
04CF41-E,DD,59,20081231
04CF41-E,5202,123,20090930
04CF41-E,5202,248,20100331
04CF41-E,5202,143,20100630
04CF41-E,HPC,67,20061231
04CF41-E,HPC,24,20080630
04CF41-E,8802,141,20071231
04CF41-E,8802,35,20080630
04CF41-E,8802,29,20081231
04CF41-E,8802,30,20090331
04CF41-E,8802,31,20090630
04CF41-E,8802,28,20090930
04CF41-E,8802,45,20100331
04CF41-E,8802,51,20100630
04CF41-E,BAS,27,20070630
04CF41-E,BAS,25,20071231
04CF41-E,BAS,31,20080630
04CF41-E,BAS,32,20081231
04CF41-E,BAS,19,20090331
04CF41-E,BAS,19,20090630
04CF41-E,BAS,19,20090930
04CF41-E,BAS,16,20100331
04CF41-E,BAS,17,20100630
04CF41-E,BAS,15,20100930
04CF41-E,HMA,15,20100331
04CF41-E,ALOG,1,20070630
04CF41-E,MFE,5,20090630
04CF41-E,LLL,45,20061231
04CF41-E,LLL,45,20070630
04CF41-E,TRK,4,20061231
04CF41-E,TRK,5,20070630
04CF41-E,TRK,6,20071231
04CF41-E,TRK,4,20080630
04CF41-E,TRK,4,20081231
04CF41-E,TRK,4,20090331
04CF41-E,TRK,4,20090630
04CF41-E,TRK,4,20090930
04CF41-E,PRU,234,20061231
04CF41-E,PRU,252,20070630
04CF41-E,PRU,349,20071231
04CF41-E,PRU,147,20080630
04CF41-E,PRU,150,20081231
04CF41-E,PRU,109,20090331
04CF41-E,PRU,113,20090630
04CF41-E,PRU,112,20090930
04CF41-E,PRU,92,20100331
04CF41-E,PRU,97,20100630
04CF41-E,PRU,95,20100930
04CF41-E,CEC,5,20081231
04CF41-E,CEC,5,20090331
04CF41-E,CEC,5,20090630
04CF41-E,CEC,6,20090930
04CF41-E,CEC,5,20100331
04CF41-E,CEC,5,20100630
04CF41-E,CEC,5,20100930
04CF41-E,MAXY,7,20081231
04CF41-E,MAXY,4,20100630
04CF41-E,MAXY,4,20100930
04CF41-E,ATX,1,20070630
04CF41-E,ATX,1,20071231
04CF41-E,ATX,4,20090930
04CF41-E,ATX,3,20100331
04CF41-E,ATX,3,20100630
04CF41-E,VIV,24,20100331
04CF41-E,VIV,47,20100630
04CF41-E,VIV,39,20100930
04CF41-E,LUFK,21,20061231
04CF41-E,LUFK,15,20070630
04CF41-E,LUFK,16,20071231
04CF41-E,IVC,8,20080630
04CF41-E,IVC,6,20081231
04CF41-E,IVC,7,20090331
04CF41-E,IVC,7,20100331
04CF41-E,IVC,7,20100630
04CF41-E,IVC,7,20100930
04CF41-E,SENEA,2,20090630
04CF41-E,WWY,174,20061231
04CF41-E,WWY,204,20070630
04CF41-E,WWY,162,20071231
04CF41-E,CFR,5,20080630
04CF41-E,CFR,3,20081231
04CF41-E,CFR,3,20090331
04CF41-E,CFR,2,20090630
04CF41-E,CFR,3,20090930
04CF41-E,CFR,2,20100331
04CF41-E,CFR,2,20100630
04CF41-E,CFR,2,20100930
04CF41-E,TKLC,3,20061231
04CF41-E,TKLC,17,20080630
04CF41-E,TKLC,1,20090331
04CF41-E,TKLC,16,20090630
04CF41-E,TKLC,13,20100630
04CF41-E,BDE,4,20100930
04CF41-E,ZLC,3,20081231
04CF41-E,TG,2,20061231
04CF41-E,TG,2,20070630
04CF41-E,4904,262,20061231
04CF41-E,4904,349,20070630
04CF41-E,FOE,12,20080630
04CF41-E,FOE,10,20081231
04CF41-E,MFSF,2,20071231
04CF41-E,MFSF,1,20080630
04CF41-E,MFSF,1,20081231
04CF41-E,BDBD,6,20081231
04CF41-E,7259,81,20061231
04CF41-E,7259,114,20070630
04CF41-E,7259,65,20071231
04CF41-E,7259,39,20090331
04CF41-E,7259,41,20090630
04CF41-E,7259,21,20090930
04CF41-E,7259,2,20100331
04CF41-E,7259,2,20100630
04CF41-E,3034,89,20061231
04CF41-E,3034,119,20070630
04CF41-E,3034,121,20071231
04CF41-E,3034,72,20080630
04CF41-E,3034,1,20090331
04CF41-E,GPRO.XX1,13,20081231
04CF41-E,GPRO.XX1,13,20090331
04CF41-E,APWR,8,20090331
04CF41-E,8604,153,20090331
04CF41-E,8604,133,20090630
04CF41-E,8604,140,20090930
04CF41-E,8604,165,20100331
04CF41-E,8604,180,20100630
04CF41-E,TECD,4,20090630
04CF41-E,TECD,9,20100331
04CF41-E,TECD,12,20100630
04CF41-E,TECD,1,20100930
04CF41-E,EEFT,9,20100331
04CF41-E,LZB,5,20061231
04CF41-E,MCS,24,20061231
04CF41-E,MCS,29,20070630
04CF41-E,HT,23,20071231
04CF41-E,HT,14,20080630
04CF41-E,EONGY,24,20100930
04CF41-E,BID,13,20061231
04CF41-E,NYM,4,20061231
04CF41-E,NYM,5,20070630
04CF41-E,PBY,3,20080630
04CF41-E,PBY,10,20081231
04CF41-E,PBY,11,20090331
04CF41-E,PBY,12,20090630
04CF41-E,PBY,13,20090930
04CF41-E,PBY,11,20100331
04CF41-E,PBY,9,20100630
04CF41-E,PBY,9,20100930
04CF41-E,SIGM,2,20071231
04CF41-E,PLPC,1,20071231
04CF41-E,PLPC,1,20100331
04CF41-E,MO,136,20061231
04CF41-E,MO,140,20070630
04CF41-E,MO,138,20071231
04CF41-E,MO,72,20080630
04CF41-E,MO,85,20081231
04CF41-E,MO,87,20090331
04CF41-E,MO,49,20090630
04CF41-E,MO,48,20090930
04CF41-E,MO,44,20100331
04CF41-E,MO,52,20100630
04CF41-E,MO,48,20100930
04CF41-E,8227,5,20061231
04CF41-E,SLXP,6,20071231
04CF41-E,FDO,21,20081231
04CF41-E,FDO,22,20090331
04CF41-E,FDO,30,20090630
04CF41-E,NFLX,10,20081231
04CF41-E,NFLX,10,20090331
04CF41-E,NFLX,10,20090630
04CF41-E,NFLX,12,20090930
04CF41-E,NFLX,8,20100331
04CF41-E,LORL,5,20070630
04CF41-E,LORL,6,20071231
04CF41-E,NVE,20,20080630
04CF41-E,NVE,54,20081231
04CF41-E,NVE,55,20090331
04CF41-E,NVE,8,20090930
04CF41-E,OCR,3,20081231
04CF41-E,OCR,3,20090331
04CF41-E,OCR,19,20090630
04CF41-E,OCR,25,20090930
04CF41-E,OCR,23,20100331
04CF41-E,OCR,23,20100630
04CF41-E,AZN,128,20061231
04CF41-E,AZN,73,20070630
04CF41-E,AZN,70,20071231
04CF41-E,AZN,36,20080630
04CF41-E,AZN,37,20081231
04CF41-E,AZN,48,20090331
04CF41-E,AZN,50,20090630
04CF41-E,AZN,49,20090930
04CF41-E,AZN,41,20100331
04CF41-E,AZN,43,20100630
04CF41-E,AZN,41,20100930
04CF41-E,PKY.XX1,5,20100630
04CF41-E,PKY.XX1,5,20100930
04CF41-E,HCC,83,20061231
04CF41-E,HCC,89,20070630
04CF41-E,HCC,91,20071231
04CF41-E,HCC,26,20081231
04CF41-E,BWINA,2,20061231
04CF41-E,BWINA,2,20070630
04CF41-E,BWINA,2,20071231
04CF41-E,4182,241,20071231
04CF41-E,4182,148,20080630
04CF41-E,CSCX,12,20071231
04CF41-E,CSCX,7,20080630
04CF41-E,CSCX,6,20081231
04CF41-E,CSCX,6,20090331
04CF41-E,CSCX,5,20090630
04CF41-E,CSCX,6,20090930
04CF41-E,KBR,39,20081231
04CF41-E,KBR,39,20090331
04CF41-E,KBR,38,20090630
04CF41-E,AAL,146,20061231
04CF41-E,AAL,126,20070630
04CF41-E,AAL,110,20071231
04CF41-E,AAL,46,20080630
04CF41-E,AAL,56,20081231
04CF41-E,AAL,48,20090331
04CF41-E,AAL,50,20090630
04CF41-E,AAL,50,20090930
04CF41-E,AAL,28,20100331
04CF41-E,AAL,29,20100630
04CF41-E,AAL,28,20100930
04CF41-E,DIT,1,20071231
04CF41-E,DIT,1,20090630
04CF41-E,DIT,1,20090930
04CF41-E,HNBC,6,20090630
04CF41-E,HNBC,7,20090930
04CF41-E,HNBC,6,20100331
04CF41-E,32640,11,20080630
04CF41-E,32640,18,20081231
04CF41-E,32640,24,20090331
04CF41-E,32640,26,20090630
04CF41-E,32640,23,20090930
04CF41-E,32640,56,20100331
04CF41-E,32640,38,20100630
04CF41-E,ACGL,16,20061231
04CF41-E,ACGL,20,20070630
04CF41-E,ACGL,6,20071231
04CF41-E,IBNKQ,3,20061231
04CF41-E,IBNKQ,11,20070630
04CF41-E,IBNKQ,4,20071231
04CF41-E,GLDN.XX1,2,20061231
04CF41-E,ATRI,1,20061231
04CF41-E,ATRI,1,20070630
04CF41-E,ATRI,1,20071231
04CF41-E,VLY,9,20080630
04CF41-E,VLY,8,20081231
04CF41-E,VLY,8,20090331
04CF41-E,VLY,13,20090630
04CF41-E,VLY,15,20090930
04CF41-E,VLY,11,20100331
04CF41-E,VLY,11,20100630
04CF41-E,VLY,14,20100930
04CF41-E,ASCMA,3,20090930
04CF41-E,ASCMA,1,20100331
04CF41-E,15760,5,20100331
04CF41-E,15760,5,20100630
04CF41-E,BSET,11,20061231
04CF41-E,NAII,5,20070630
04CF41-E,NAII,5,20071231
04CF41-E,NAII,3,20080630
04CF41-E,NAII,3,20081231
04CF41-E,RNWK,90,20061231
04CF41-E,TWTC,8,20061231
04CF41-E,TWTC,6,20090930
04CF41-E,55550,11,20061231
04CF41-E,55550,7,20070630
04CF41-E,MEE,14,20080630
04CF41-E,MEE,3,20081231
04CF41-E,MEE,4,20090331
04CF41-E,MEE,11,20100331
04CF41-E,MEE,7,20100630
04CF41-E,CPE,8,20061231
04CF41-E,CPE,2,20080630
04CF41-E,QH,4835,20071231
04CF41-E,QH,1811,20080630
04CF41-E,78930,13,20070630
04CF41-E,OSIS,1,20070630
04CF41-E,OSIS,6,20071231
04CF41-E,OSIS,5,20080630
04CF41-E,OSIS,4,20081231
04CF41-E,OSIS,4,20090331
04CF41-E,OSIS,4,20090630
04CF41-E,OSIS,5,20090930
04CF41-E,OSIS,4,20100331
04CF41-E,OSIS,4,20100630
04CF41-E,DG,28,20061231
04CF41-E,DG,63,20070630
04CF41-E,DG,36,20071231
04CF41-E,DG,16,20100331
04CF41-E,DG,13,20100630
04CF41-E,DG,16,20100930
04CF41-E,BKR,3,20070630
04CF41-E,BKR,1,20080630
04CF41-E,BKR,2,20081231
04CF41-E,BKR,2,20090331
04CF41-E,GLE,41,20061231
04CF41-E,GLE,30,20070630
04CF41-E,GLE,11,20071231
04CF41-E,GLE,16,20080630
04CF41-E,GLE,14,20090331
04CF41-E,GLE,15,20090630
04CF41-E,GLE,14,20090930
04CF41-E,GLE,18,20100331
04CF41-E,GLE,20,20100630
04CF41-E,GLE,19,20100930
04CF41-E,PCLB,2,20061231
04CF41-E,PCLB,2,20070630
04CF41-E,PCLB,2,20071231
04CF41-E,AIMC,2,20080630
04CF41-E,LYV,3,20061231
04CF41-E,LYV,20,20081231
04CF41-E,LYV,16,20090331
04CF41-E,CLH,4,20061231
04CF41-E,CLH,5,20100930
04CF41-E,SURW,2,20081231
04CF41-E,SURW,3,20090331
04CF41-E,SURW,3,20090630
04CF41-E,SURW,4,20090930
04CF41-E,SURW,4,20100331
04CF41-E,SURW,4,20100630
04CF41-E,SURW,3,20100930
04CF41-E,FCPO,2,20070630
04CF41-E,9101,405,20061231
04CF41-E,9101,363,20070630
04CF41-E,9101,248,20100331
04CF41-E,9101,102,20100630
04CF41-E,MTOX,3,20061231
04CF41-E,QCOM,203,20061231
04CF41-E,QCOM,217,20070630
04CF41-E,QCOM,188,20071231
04CF41-E,QCOM,106,20080630
04CF41-E,QCOM,90,20081231
04CF41-E,QCOM,109,20090331
04CF41-E,QCOM,110,20090630
04CF41-E,QCOM,83,20090930
04CF41-E,QCOM,78,20100331
04CF41-E,APFC,2,20071231
04CF41-E,APFC,2,20080630
04CF41-E,APFC,2,20090630
04CF41-E,HRBN,6,20100930
04CF41-E,OMCL,1,20061231
04CF41-E,OMCL,1,20070630
04CF41-E,MOH,2,20081231
04CF41-E,MOH,2,20090331
04CF41-E,MOH,4,20090930
04CF41-E,BGS,5,20090630
04CF41-E,BGS,6,20090930
04CF41-E,TESS,6,20061231
04CF41-E,TESS,5,20070630
04CF41-E,TESS,1,20080630
04CF41-E,TESS,1,20081231
04CF41-E,TESS,1,20090331
04CF41-E,TESS,1,20090630
04CF41-E,TESS,2,20090930
04CF41-E,TESS,1,20100331
04CF41-E,TESS,2,20100630
04CF41-E,TESS,2,20100930
04CF41-E,ILMN,11,20061231
04CF41-E,ILMN,1,20080630
04CF41-E,BP,1222,20061231
04CF41-E,BP,1039,20070630
04CF41-E,BP,746,20071231
04CF41-E,BP,454,20080630
04CF41-E,BP,464,20081231
04CF41-E,BP,505,20090331
04CF41-E,BP,524,20090630
04CF41-E,BP,518,20090930
04CF41-E,BP,429,20100331
04CF41-E,BP,451,20100630
04CF41-E,BP,435,20100930
04CF41-E,EGY,2,20081231
04CF41-E,NNN,4,20061231
04CF41-E,NNN,16,20070630
04CF41-E,NNN,17,20071231
04CF41-E,BIG,76,20061231
04CF41-E,BIG,94,20070630
04CF41-E,BIG,23,20080630
04CF41-E,BIG,19,20081231
04CF41-E,BIG,20,20090331
04CF41-E,BIG,20,20090630
04CF41-E,BIG,22,20090930
04CF41-E,BIG,3,20100331
04CF41-E,BIG,11,20100630
04CF41-E,BIG,11,20100930
04CF41-E,SM,10,20080630
04CF41-E,ORB,2,20071231
04CF41-E,ANET.XX1,2,20061231
04CF41-E,FIFG,1,20080630
04CF41-E,IPR,963,20061231
04CF41-E,IPR,426,20070630
04CF41-E,IPR,409,20071231
04CF41-E,IPR,153,20080630
04CF41-E,IPR,157,20081231
04CF41-E,MATK,8,20081231
04CF41-E,MATK,8,20090331
04CF41-E,MATK,9,20090630
04CF41-E,MATK,10,20090930
04CF41-E,MATK,7,20100331
04CF41-E,MATK,7,20100630
04CF41-E,MATK,4,20100930
04CF41-E,TLRD,8,20090930
04CF41-E,CYH,11,20100331
04CF41-E,CYH,13,20100630
04CF41-E,OMG,11,20061231
04CF41-E,OMG,14,20070630
04CF41-E,OMG,8,20080630
04CF41-E,OMG,1,20100331
04CF41-E,OMG,8,20100630
04CF41-E,OMG,8,20100930
04CF41-E,8031,207,20061231
04CF41-E,8031,192,20070630
04CF41-E,8031,204,20071231
04CF41-E,8031,61,20080630
04CF41-E,8031,90,20081231
04CF41-E,8031,80,20090930
04CF41-E,8031,45,20100331
04CF41-E,8031,49,20100630
04CF41-E,DST,15,20071231
04CF41-E,DST,11,20081231
04CF41-E,DST,11,20090331
04CF41-E,DST,10,20090630
04CF41-E,9531,98,20081231
04CF41-E,9531,101,20090331
04CF41-E,9531,157,20090630
04CF41-E,9531,142,20090930
04CF41-E,9531,131,20100331
04CF41-E,9531,143,20100630
04CF41-E,LXK,3,20090630
04CF41-E,LXK,17,20090930
04CF41-E,LXK,15,20100331
04CF41-E,LXK,15,20100630
04CF41-E,LXK,15,20100930
04CF41-E,LBCP,2,20080630
04CF41-E,CKP,2,20090630
04CF41-E,CKP,4,20090930
04CF41-E,TLW,227,20071231
04CF41-E,TLW,81,20080630
04CF41-E,TLW,67,20081231
04CF41-E,TLW,50,20090331
04CF41-E,TLW,52,20090630
04CF41-E,TLW,51,20090930
04CF41-E,TLW,42,20100331
04CF41-E,TLW,44,20100630
04CF41-E,TLW,43,20100930
04CF41-E,STEC,25,20061231
04CF41-E,RDDYQ,10,20061231
04CF41-E,RNO,6,20100331
04CF41-E,RNO,9,20100630
04CF41-E,RNO,12,20100930
04CF41-E,CTG,15,20061231
04CF41-E,CTG,18,20070630
04CF41-E,CTG,13,20071231
04CF41-E,CTG,8,20080630
04CF41-E,CTG,4,20081231
04CF41-E,CTG,4,20090331
04CF41-E,CTG,3,20090630
04CF41-E,CTG,4,20090930
04CF41-E,CTG,3,20100331
04CF41-E,CTG,3,20100630
04CF41-E,HRG,3,20090930
04CF41-E,PCLN,16,20071231
04CF41-E,PCLN,9,20081231
04CF41-E,PCBI,1,20061231
04CF41-E,FP,161,20061231
04CF41-E,FP,150,20070630
04CF41-E,FP,144,20071231
04CF41-E,FP,74,20080630
04CF41-E,FP,62,20081231
04CF41-E,FP,67,20090331
04CF41-E,FP,70,20090630
04CF41-E,FP,69,20090930
04CF41-E,FP,38,20100331
04CF41-E,FP,39,20100630
04CF41-E,FP,25,20100930
04CF41-E,9107,74,20080630
04CF41-E,9107,88,20081231
04CF41-E,9107,90,20090331
04CF41-E,9107,94,20090630
04CF41-E,9107,132,20090930
04CF41-E,9107,171,20100331
04CF41-E,9107,125,20100630
04CF41-E,MON,20,20100331
04CF41-E,MON,29,20100630
04CF41-E,MON,32,20100930
04CF41-E,QUMU,1,20080630
04CF41-E,QUMU,1,20100630
04CF41-E,QUMU,1,20100930
04CF41-E,SRR,8,20061231
04CF41-E,CONN,2,20080630
04CF41-E,CONN,3,20090630
04CF41-E,CONN,4,20090930
04CF41-E,8664,320,20061231
04CF41-E,8664,349,20070630
04CF41-E,8664,469,20071231
04CF41-E,8664,67,20080630
04CF41-E,VRX.XX1,17,20081231
04CF41-E,MCCC,41,20070630
04CF41-E,MCCC,2,20081231
04CF41-E,MCCC,2,20090331
04CF41-E,MCCC,11,20090630
04CF41-E,MCCC,12,20090930
04CF41-E,ICON,2,20090331
04CF41-E,ICON,4,20100630
04CF41-E,ICON,15,20100930
04CF41-E,AWK,17,20090930
04CF41-E,AWK,15,20100331
04CF41-E,AWK,18,20100630
04CF41-E,AWK,36,20100930
04CF41-E,HEI,13,20100331
04CF41-E,HEI,14,20100630
04CF41-E,HEI,13,20100930
04CF41-E,TOP,89,20070630
04CF41-E,BUCY,10,20100331
04CF41-E,BUCY,9,20100930
04CF41-E,PLFE,2,20100630
04CF41-E,RSTO,18,20061231
04CF41-E,7276,52,20090331
04CF41-E,7276,31,20090630
04CF41-E,JMP,3,20100331
04CF41-E,JAH,16,20100331
04CF41-E,PKOH,1,20080630
04CF41-E,PKOH,3,20090930
04CF41-E,TSRI,6,20061231
04CF41-E,TSRI,5,20070630
04CF41-E,TSRI,4,20071231
04CF41-E,TSRI,2,20080630
04CF41-E,SUMT,15,20070630
04CF41-E,SUMT,6,20080630
04CF41-E,SUMT,7,20081231
04CF41-E,SXCL,22,20100331
04CF41-E,SXCL,16,20100630
04CF41-E,AEIS,7,20061231
04CF41-E,SAYPY,11,20061231
04CF41-E,ANEN,2,20090630
04CF41-E,NRTLQ,45,20080630
04CF41-E,PES,3,20080630
04CF41-E,4588,21,20090630
04CF41-E,4588,34,20090930
04CF41-E,830,5,20090630
04CF41-E,830,7,20090930
04CF41-E,830,6,20100331
04CF41-E,830,5,20100630
04CF41-E,MPWR,8,20071231
04CF41-E,ACTL.XX1,1,20080630
04CF41-E,ACTL.XX1,6,20081231
04CF41-E,ACTL.XX1,6,20090331
04CF41-E,ACTL.XX1,7,20090630
04CF41-E,ACTL.XX1,8,20090930
04CF41-E,ACTL.XX1,7,20100331
04CF41-E,ACTL.XX1,7,20100630
